city,archetype,seed,ssp,epoch,mc,dGW,mean_dmg_final
HoChiMinh,deltaic,1,SSP1-2.6,2090,1,-0.31579444780029287,0.6537015451213674
HoChiMinh,deltaic,1,SSP1-2.6,2090,2,-0.39470973897252093,0.5968499368311474
HoChiMinh,deltaic,1,SSP1-2.6,2090,3,-0.2302510578778888,0.670054087592887
HoChiMinh,deltaic,1,SSP1-2.6,2090,4,-0.4140459499706454,0.5760476324907262
HoChiMinh,deltaic,1,SSP1-2.6,2090,5,-0.13700267289053564,0.5519660747849799
HoChiMinh,deltaic,1,SSP1-2.6,2090,6,-0.21975840807406719,0.5525793240682686
HoChiMinh,deltaic,1,SSP1-2.6,2090,7,-0.2598144099540156,0.6861889710195811
HoChiMinh,deltaic,1,SSP1-2.6,2090,8,-0.23672885018060438,0.6200573849811187
HoChiMinh,deltaic,1,SSP1-2.6,2090,9,-0.12158858475270637,0.6541624523361965
HoChiMinh,deltaic,1,SSP1-2.6,2090,10,-0.3072671082934216,0.6274248909560736
HoChiMinh,deltaic,1,SSP1-2.6,2090,11,-0.5585126970366905,0.6366749671488499
HoChiMinh,deltaic,1,SSP1-2.6,2100,0,-0.40671788849819407,0.6518924256853582
HoChiMinh,deltaic,1,SSP1-2.6,2100,1,-0.35951044364628343,0.5570244588306636
HoChiMinh,deltaic,1,SSP1-2.6,2100,2,-0.36061023288951216,0.5072877609586264
HoChiMinh,deltaic,1,SSP1-2.6,2100,3,-0.28437302413126325,0.6375031449412525
HoChiMinh,deltaic,1,SSP1-2.6,2100,4,-0.28152194139804876,0.6184136586593236
HoChiMinh,deltaic,1,SSP1-2.6,2100,5,-0.23687323508725033,0.6626065062207305
HoChiMinh,deltaic,1,SSP1-2.6,2100,6,-0.5514494612400679,0.6560721358512005
HoChiMinh,deltaic,1,SSP1-2.6,2100,7,-0.25023971197979605,0.6021636749625504
HoChiMinh,deltaic,1,SSP1-2.6,2100,8,-0.36169222213332525,0.5471910626314038
HoChiMinh,deltaic,1,SSP1-2.6,2100,9,-0.33806963078611263,0.5743655425692118
HoChiMinh,deltaic,1,SSP1-2.6,2100,10,-0.265452409479834,0.6181206690751757
HoChiMinh,deltaic,1,SSP1-2.6,2100,11,-0.2893046311814512,0.6609596397178911
HoChiMinh,deltaic,1,SSP2-4.5,2020,0,0.0,0.5929360791915788
HoChiMinh,deltaic,1,SSP2-4.5,2020,1,0.0,0.6234701816346743
HoChiMinh,deltaic,1,SSP2-4.5,2020,2,0.0,0.46399202045648197
HoChiMinh,deltaic,1,SSP2-4.5,2020,3,0.0,0.547392296854622
HoChiMinh,deltaic,1,SSP2-4.5,2020,4,0.0,0.6985584565069416
HoChiMinh,deltaic,1,SSP2-4.5,2020,5,0.0,0.6339272981134636
HoChiMinh,deltaic,1,SSP2-4.5,2020,6,0.0,0.5715485584028964
HoChiMinh,deltaic,1,SSP2-4.5,2020,7,0.0,0.5340051784353388
HoChiMinh,deltaic,1,SSP2-4.5,2020,8,0.0,0.7478510516699426
HoChiMinh,deltaic,1,SSP2-4.5,2020,9,0.0,0.6597479651022904
HoChiMinh,deltaic,1,SSP2-4.5,2020,10,0.0,0.6889228326240159
HoChiMinh,deltaic,1,SSP2-4.5,2020,11,0.0,0.487496174098289
HoChiMinh,deltaic,1,SSP2-4.5,2030,0,0.08137207727747152,0.4625914455577325
HoChiMinh,deltaic,1,SSP2-4.5,2030,1,-0.11893117763169671,0.5212043709765339
HoChiMinh,deltaic,1,SSP2-4.5,2030,2,-0.05714249396381899,0.6626109956698543
HoChiMinh,deltaic,1,SSP2-4.5,2030,3,-0.008468966227476607,0.6691171082998073
HoChiMinh,deltaic,1,SSP2-4.5,2030,4,-0.16625003290294815,0.6972552161724276
HoChiMinh,deltaic,1,SSP2-4.5,2030,5,-0.22497829132176866,0.6175590490148963
HoChiMinh,deltaic,1,SSP2-4.5,2030,6,-0.2651863854692828,0.6359188446846659
HoChiMinh,deltaic,1,SSP2-4.5,2030,7,-0.42719252737825186,0.5850666754281623
HoChiMinh,deltaic,1,SSP2-4.5,2030,8,-0.17718005260427017,0.6271220363649762
HoChiMinh,deltaic,1,SSP2-4.5,2030,9,-0.006830951520908978,0.6100889003047884
HoChiMinh,deltaic,1,SSP2-4.5,2030,10,-0.004831294001110508,0.6493533446180254
HoChiMinh,deltaic,1,SSP2-4.5,2030,11,-0.1332681866832423,0.6040206960786778
HoChiMinh,deltaic,1,SSP2-4.5,2040,0,0.19397067194567322,0.5628634213096018
HoChiMinh,deltaic,1,SSP2-4.5,2040,1,-0.4615616830542426,0.6003243466172752
HoChiMinh,deltaic,1,SSP2-4.5,2040,2,-0.20415273472497578,0.6448041673231854
HoChiMinh,deltaic,1,SSP2-4.5,2040,3,-0.14257397855676487,0.6163689379912907
HoChiMinh,deltaic,1,SSP2-4.5,2040,4,0.0278656251631509,0.5970064941182386
HoChiMinh,deltaic,1,SSP2-4.5,2040,5,-0.015238084170235526,0.5426101559775032
HoChiMinh,deltaic,1,SSP2-4.5,2040,6,-0.13311943643290647,0.6674466642058242
HoChiMinh,deltaic,1,SSP2-4.5,2040,7,-0.019482735902490993,0.5181603514079246
HoChiMinh,deltaic,1,SSP2-4.5,2040,8,-0.5811441278423595,0.7092312381156557
HoChiMinh,deltaic,1,SSP2-4.5,2040,9,-0.30030999661480823,0.4368001706504199
HoChiMinh,deltaic,1,SSP2-4.5,2040,10,-0.012991744769136287,0.662212955091654
HoChiMinh,deltaic,1,SSP2-4.5,2040,11,-0.31035090844358293,0.6425627750443494
HoChiMinh,deltaic,1,SSP2-4.5,2050,0,-0.3288331249363795,0.5875116628828028
HoChiMinh,deltaic,1,SSP2-4.5,2050,1,-0.2440744513189806,0.527981281665215
HoChiMinh,deltaic,1,SSP2-4.5,2050,2,-0.3339027281374294,0.7443334799573923
HoChiMinh,deltaic,1,SSP2-4.5,2050,3,-0.2408848442870767,0.6066782547944781
HoChiMinh,deltaic,1,SSP2-4.5,2050,4,-0.3642666419624267,0.6847301179756249
HoChiMinh,deltaic,1,SSP2-4.5,2050,5,-0.6151886361807796,0.588467774449274
HoChiMinh,deltaic,1,SSP2-4.5,2050,6,-0.5079253550838102,0.6756132492445195
HoChiMinh,deltaic,1,SSP2-4.5,2050,7,-0.19268136732295127,0.6174492411868769
HoChiMinh,deltaic,1,SSP2-4.5,2050,8,-0.13330897725095917,0.587355266462457
HoChiMinh,deltaic,1,SSP2-4.5,2050,9,-0.3252233503707207,0.5378630854670012
HoChiMinh,deltaic,1,SSP2-4.5,2050,10,-0.6552208842745794,0.5912082279000361
HoChiMinh,deltaic,1,SSP2-4.5,2050,11,-0.02168171276956879,0.5944609359998956
HoChiMinh,deltaic,1,SSP2-4.5,2060,0,-0.5170872126276369,0.6623537056346487
HoChiMinh,deltaic,1,SSP2-4.5,2060,1,-0.6188798320670273,0.693416526814857
HoChiMinh,deltaic,1,SSP2-4.5,2060,2,-0.2850489008616201,0.6443073306480932
HoChiMinh,deltaic,1,SSP2-4.5,2060,3,-0.39145397254912556,0.614205045012516
HoChiMinh,deltaic,1,SSP2-4.5,2060,4,-0.5542383311716704,0.630325450771551
HoChiMinh,deltaic,1,SSP2-4.5,2060,5,-0.32016441913420624,0.5885520354000807
HoChiMinh,deltaic,1,SSP2-4.5,2060,6,-0.3576280099774115,0.599246973415042
HoChiMinh,deltaic,1,SSP2-4.5,2060,7,-0.15180658451945672,0.6631999899898279
HoChiMinh,deltaic,1,SSP2-4.5,2060,8,-0.48220114270336256,0.5924948988946601
HoChiMinh,deltaic,1,SSP2-4.5,2060,9,-0.40277218603109566,0.6470405837505995
HoChiMinh,deltaic,1,SSP2-4.5,2060,10,-0.5498731510612723,0.6481972936191503
HoChiMinh,deltaic,1,SSP2-4.5,2060,11,-0.4711078374428387,0.6554476303691947
HoChiMinh,deltaic,1,SSP2-4.5,2070,0,-0.4981129520651633,0.6461211078796516
HoChiMinh,deltaic,1,SSP2-4.5,2070,1,-0.49072009075181433,0.5848353911521392
HoChiMinh,deltaic,1,SSP2-4.5,2070,2,-0.43389898900655416,0.7044007457952556
HoChiMinh,deltaic,1,SSP2-4.5,2070,3,-0.6943655290720705,0.6015375603657319
HoChiMinh,deltaic,1,SSP2-4.5,2070,4,-0.5931456197836315,0.6746936178893683
HoChiMinh,deltaic,1,SSP2-4.5,2070,5,-0.5760910494146776,0.6679068676024953
HoChiMinh,deltaic,1,SSP2-4.5,2070,6,-0.3210036605773243,0.6874858333586975
HoChiMinh,deltaic,1,SSP2-4.5,2070,7,-0.4752072568240125,0.5617938032233285
HoChiMinh,deltaic,1,SSP2-4.5,2070,8,-0.6356346965491793,0.5315251709460648
HoChiMinh,deltaic,1,SSP2-4.5,2070,9,-0.5642281389554252,0.6282566874048495
HoChiMinh,deltaic,1,SSP2-4.5,2070,10,-0.5422142244122244,0.5959554632271505
HoChiMinh,deltaic,1,SSP2-4.5,2070,11,-0.4503635391937451,0.7011786172854114
HoChiMinh,deltaic,1,SSP2-4.5,2080,0,-0.49616442262369015,0.6515359974519387
HoChiMinh,deltaic,1,SSP2-4.5,2080,1,-0.5252074926025558,0.5796401650691938
HoChiMinh,deltaic,1,SSP2-4.5,2080,2,-0.7488179090619242,0.6472105627568854
HoChiMinh,deltaic,1,SSP2-4.5,2080,3,-0.6661076235277213,0.5322956930953984
HoChiMinh,deltaic,1,SSP2-4.5,2080,4,-0.5109600774764641,0.5938520753132163
HoChiMinh,deltaic,1,SSP2-4.5,2080,5,-0.474457025166493,0.5530212005412665
HoChiMinh,deltaic,1,SSP2-4.5,2080,6,-0.6886204564158199,0.5788521605384593
HoChiMinh,deltaic,1,SSP2-4.5,2080,7,-0.5633221276735468,0.6628572643675109
HoChiMinh,deltaic,1,SSP2-4.5,2080,8,-0.32964209942419825,0.6145823692089719
HoChiMinh,deltaic,1,SSP2-4.5,2080,9,-0.5290026084792004,0.5789779538758851
HoChiMinh,deltaic,1,SSP2-4.5,2080,10,-0.40761037084519064,0.6710467999759752
HoChiMinh,deltaic,1,SSP2-4.5,2080,11,-0.9551493939972074,0.7109010966801358
HoChiMinh,deltaic,1,SSP2-4.5,2090,0,-0.5993055823394372,0.5658135317043185
HoChiMinh,deltaic,1,SSP2-4.5,2090,1,-0.7888701930915664,0.6561827532973153
HoChiMinh,deltaic,1,SSP2-4.5,2090,2,-0.5739825948714482,0.6781889413731349
HoChiMinh,deltaic,1,SSP2-4.5,2090,3,-0.5272164200478259,0.6504208095697165
HoChiMinh,deltaic,1,SSP2-4.5,2090,4,-0.7944176696240178,0.7034987256035263
HoChiMinh,deltaic,1,SSP2-4.5,2090,5,-0.46942357533953655,0.6391114191451555
HoChiMinh,deltaic,1,SSP2-4.5,2090,6,-0.5733012799229394,0.6143212389519737
HoChiMinh,deltaic,1,SSP2-4.5,2090,7,-0.3958076950977918,0.6236343673372355
HoChiMinh,deltaic,1,SSP2-4.5,2090,8,-0.7601293443239274,0.5818923634172231
HoChiMinh,deltaic,1,SSP2-4.5,2090,9,-0.5759437414804701,0.5735162228111415
HoChiMinh,deltaic,1,SSP2-4.5,2090,10,-0.667265057356676,0.6592827841680472
HoChiMinh,deltaic,1,SSP2-4.5,2090,11,-0.7550704725125811,0.6784515148608596
HoChiMinh,deltaic,1,SSP2-4.5,2100,0,-0.878399822259566,0.48863448190526276
HoChiMinh,deltaic,1,SSP2-4.5,2100,1,-0.5834361665829753,0.6752256571134277
HoChiMinh,deltaic,1,SSP2-4.5,2100,2,-0.4276341700000123,0.6596592981242924
HoChiMinh,deltaic,1,SSP2-4.5,2100,3,-0.6923821192047429,0.700025245820305
HoChiMinh,deltaic,1,SSP2-4.5,2100,4,-0.818965535690946,0.6221515881672938
HoChiMinh,deltaic,1,SSP2-4.5,2100,5,-0.5405580977806239,0.5856851148631873
HoChiMinh,deltaic,1,SSP2-4.5,2100,6,-0.5922792543957385,0.6346138382056667
HoChiMinh,deltaic,1,SSP2-4.5,2100,7,-0.5273339639149488,0.6356419558182679
HoChiMinh,deltaic,1,SSP2-4.5,2100,8,-0.46095332204229833,0.5975151325943436
HoChiMinh,deltaic,1,SSP2-4.5,2100,9,-0.5482324663188515,0.682635781132801
HoChiMinh,deltaic,1,SSP2-4.5,2100,10,-0.7197488143079314,0.6763080224850607
HoChiMinh,deltaic,1,SSP2-4.5,2100,11,-0.990803775809282,0.6431716500489807
HoChiMinh,deltaic,1,SSP5-8.5,2020,0,0.0,0.67098372061628
HoChiMinh,deltaic,1,SSP5-8.5,2020,1,0.0,0.590149072454452
HoChiMinh,deltaic,1,SSP5-8.5,2020,2,0.0,0.49693948391037673
HoChiMinh,deltaic,1,SSP5-8.5,2020,3,0.0,0.600347205264811
HoChiMinh,deltaic,1,SSP5-8.5,2020,4,0.0,0.5717014377931402
HoChiMinh,deltaic,1,SSP5-8.5,2020,5,0.0,0.6913160691409902
HoChiMinh,deltaic,1,SSP5-8.5,2020,6,0.0,0.6419773948511427
HoChiMinh,deltaic,1,SSP5-8.5,2020,7,0.0,0.6146018371121769
HoChiMinh,deltaic,1,SSP5-8.5,2020,8,0.0,0.6412221798774738
HoChiMinh,deltaic,1,SSP5-8.5,2020,9,0.0,0.705974405224118
HoChiMinh,deltaic,1,SSP5-8.5,2020,10,0.0,0.6895048437020148
HoChiMinh,deltaic,1,SSP5-8.5,2020,11,0.0,0.6562749311337545
HoChiMinh,deltaic,1,SSP5-8.5,2030,0,-0.36385116661845796,0.6838175302513243
HoChiMinh,deltaic,1,SSP5-8.5,2030,1,-0.1632337977882596,0.6689214138093534
HoChiMinh,deltaic,1,SSP5-8.5,2030,2,-0.1597928300266331,0.6602142444553933
HoChiMinh,deltaic,1,SSP5-8.5,2030,3,-0.6032923785430507,0.5407329124440216
HoChiMinh,deltaic,1,SSP5-8.5,2030,4,-0.05129645524859359,0.5810928303414129
HoChiMinh,deltaic,1,SSP5-8.5,2030,5,-0.21976540075913012,0.7186615618284068
HoChiMinh,deltaic,1,SSP5-8.5,2030,6,-0.11629388920794698,0.6104826285182976
HoChiMinh,deltaic,1,SSP5-8.5,2030,7,-0.5357719840550996,0.7259678309085893
HoChiMinh,deltaic,1,SSP5-8.5,2030,8,-0.3061912673171805,0.5132234056617447
HoChiMinh,deltaic,1,SSP5-8.5,2030,9,-0.4555910018100715,0.6446897484656943
HoChiMinh,deltaic,1,SSP5-8.5,2030,10,-0.21445532355361646,0.6897576253605047
HoChiMinh,deltaic,1,SSP5-8.5,2030,11,-0.4124909726552029,0.5910800080430791
HoChiMinh,deltaic,1,SSP5-8.5,2040,0,-0.13141461326232784,0.5734834386421924
HoChiMinh,deltaic,1,SSP5-8.5,2040,1,-0.3863947211576275,0.6569199913292983
HoChiMinh,deltaic,1,SSP5-8.5,2040,2,0.08932881635662518,0.6341728860711665
HoChiMinh,deltaic,1,SSP5-8.5,2040,3,-0.6779881790625407,0.6923428902929695
HoChiMinh,deltaic,1,SSP5-8.5,2040,4,-0.6323104347108388,0.6876545863542256
HoChiMinh,deltaic,1,SSP5-8.5,2040,5,-0.2145874151053042,0.6313436097011487
HoChiMinh,deltaic,1,SSP5-8.5,2040,6,-0.4155638428782906,0.6767187829981457
HoChiMinh,deltaic,1,SSP5-8.5,2040,7,-0.4169536235865745,0.5420795884393221
HoChiMinh,deltaic,1,SSP5-8.5,2040,8,-0.7036381976256042,0.6528444761457883
HoChiMinh,deltaic,1,SSP5-8.5,2040,9,-1.0722814127985796,0.5836870150004324
HoChiMinh,deltaic,1,SSP5-8.5,2040,10,0.07592537615323615,0.6666849664418665
HoChiMinh,deltaic,1,SSP5-8.5,2040,11,-0.4545548778115383,0.6297784505813897
HoChiMinh,deltaic,1,SSP5-8.5,2050,0,-0.6232258435884196,0.6213944354739067
HoChiMinh,deltaic,1,SSP5-8.5,2050,1,-0.5976002494345428,0.6752227795240231
HoChiMinh,deltaic,1,SSP5-8.5,2050,2,-0.3890232253207398,0.4459982631557696
HoChiMinh,deltaic,1,SSP5-8.5,2050,3,-0.7596813916829349,0.5784254706995335
HoChiMinh,deltaic,1,SSP5-8.5,2050,4,-0.7257959996840704,0.6717490922576309
HoChiMinh,deltaic,1,SSP5-8.5,2050,5,-0.5936220396413608,0.6010257826221246
HoChiMinh,deltaic,1,SSP5-8.5,2050,6,-0.39759389535192236,0.7172503437861483
HoChiMinh,deltaic,1,SSP5-8.5,2050,7,-0.8524235748220295,0.6910980468037152
HoChiMinh,deltaic,1,SSP5-8.5,2050,8,-0.8279027283537886,0.5550690549266073
HoChiMinh,deltaic,1,SSP5-8.5,2050,9,-0.7837619034362849,0.6054355525406224
HoChiMinh,deltaic,1,SSP5-8.5,2050,10,-0.47361188765785556,0.6033388225335485
HoChiMinh,deltaic,1,SSP5-8.5,2050,11,-0.8435839374522163,0.6581781908891041
HoChiMinh,deltaic,1,SSP5-8.5,2060,0,-1.1012393521447645,0.6344071911767799
HoChiMinh,deltaic,1,SSP5-8.5,2060,1,-0.7107519799570362,0.6561913957168072
HoChiMinh,deltaic,1,SSP5-8.5,2060,2,-0.6591242617215081,0.620084084532525
HoChiMinh,deltaic,1,SSP5-8.5,2060,3,-0.38126740478527776,0.6106907353696169
HoChiMinh,deltaic,1,SSP5-8.5,2060,4,-0.7443061285345017,0.6628791379955493
HoChiMinh,deltaic,1,SSP5-8.5,2060,5,-0.6783456476231556,0.6237943310935036
HoChiMinh,deltaic,1,SSP5-8.5,2060,6,-1.1360322149166022,0.5672156935104593
HoChiMinh,deltaic,1,SSP5-8.5,2060,7,-0.8346525193269193,0.6305008920503966
HoChiMinh,deltaic,1,SSP5-8.5,2060,8,-0.756442811342829,0.6398987837412313
HoChiMinh,deltaic,1,SSP5-8.5,2060,9,-0.9526746882049184,0.7440737127607894
HoChiMinh,deltaic,1,SSP5-8.5,2060,10,-0.6455416042159281,0.6095686193929452
HoChiMinh,deltaic,1,SSP5-8.5,2060,11,-0.8665882283139096,0.623379116233039
HoChiMinh,deltaic,1,SSP5-8.5,2070,0,-0.948075202508351,0.5761716215875965
HoChiMinh,deltaic,1,SSP5-8.5,2070,1,-0.6828551967374286,0.6963920612008289
HoChiMinh,deltaic,1,SSP5-8.5,2070,2,-1.0328595689848068,0.6262039170433217
HoChiMinh,deltaic,1,SSP5-8.5,2070,3,-1.335192695296097,0.6531953549420271
HoChiMinh,deltaic,1,SSP5-8.5,2070,4,-0.6784999830990986,0.6385269847544736
HoChiMinh,deltaic,1,SSP5-8.5,2070,5,-0.7823291859625626,0.49608973426147485
HoChiMinh,deltaic,1,SSP5-8.5,2070,6,-0.9176400173358802,0.6826750480637398
HoChiMinh,deltaic,1,SSP5-8.5,2070,7,-0.8641605717573504,0.6600682544415076
HoChiMinh,deltaic,1,SSP5-8.5,2070,8,-0.6530910705318509,0.6369012771725613
HoChiMinh,deltaic,1,SSP5-8.5,2070,9,-1.109691811997236,0.6691451086182874
HoChiMinh,deltaic,1,SSP5-8.5,2070,10,-0.6546643972146726,0.6435758997804922
HoChiMinh,deltaic,1,SSP5-8.5,2070,11,-1.0593612120258216,0.625492885294372
HoChiMinh,deltaic,1,SSP5-8.5,2080,0,-1.0424920216620166,0.6855069590577674
HoChiMinh,deltaic,1,SSP5-8.5,2080,1,-1.030081657231161,0.5071689377846219
HoChiMinh,deltaic,1,SSP5-8.5,2080,2,-1.0497146742882402,0.6767165716332236
HoChiMinh,deltaic,1,SSP5-8.5,2080,3,-0.9142910837541968,0.6935248383200043
HoChiMinh,deltaic,1,SSP5-8.5,2080,4,-0.8842532778617389,0.5824510530727118
HoChiMinh,deltaic,1,SSP5-8.5,2080,5,-1.2982658188055396,0.6017248104093353
HoChiMinh,deltaic,1,SSP5-8.5,2080,6,-0.5415661702139403,0.6425495129652928
HoChiMinh,deltaic,1,SSP5-8.5,2080,7,-0.9545489539638722,0.6539166045233461
HoChiMinh,deltaic,1,SSP5-8.5,2080,8,-1.116370230974313,0.6097715138133537
HoChiMinh,deltaic,1,SSP5-8.5,2080,9,-0.9405186324009426,0.6581644863800576
HoChiMinh,deltaic,1,SSP5-8.5,2080,10,-0.9280338092175799,0.6662362680394844
HoChiMinh,deltaic,1,SSP5-8.5,2080,11,-0.9335196373806145,0.6522671899705726
HoChiMinh,deltaic,1,SSP5-8.5,2090,0,-1.1191769453268021,0.6181633047688114
HoChiMinh,deltaic,1,SSP5-8.5,2090,1,-1.3212907688850761,0.6541311912174053
HoChiMinh,deltaic,1,SSP5-8.5,2090,2,-1.2777920972584902,0.7187982689239419
HoChiMinh,deltaic,1,SSP5-8.5,2090,3,-1.3482013631902388,0.6572217454027887
HoChiMinh,deltaic,1,SSP5-8.5,2090,4,-1.1740384068526202,0.570134935975538
HoChiMinh,deltaic,1,SSP5-8.5,2090,5,-1.592707271794439,0.6443992302417806
HoChiMinh,deltaic,1,SSP5-8.5,2090,6,-1.3734797952943907,0.6308691946215512
HoChiMinh,deltaic,1,SSP5-8.5,2090,7,-1.3219009939395385,0.6003666167198479
HoChiMinh,deltaic,1,SSP5-8.5,2090,8,-1.0289789744128561,0.6592410104497568
HoChiMinh,deltaic,1,SSP5-8.5,2090,9,-0.9808620398806133,0.5777767238378507
HoChiMinh,deltaic,1,SSP5-8.5,2090,10,-1.3749997948951533,0.6501974018778701
HoChiMinh,deltaic,1,SSP5-8.5,2090,11,-0.8217600756988417,0.6114399905791956
HoChiMinh,deltaic,1,SSP5-8.5,2100,0,-1.3839196509474387,0.569339784424312
HoChiMinh,deltaic,1,SSP5-8.5,2100,1,-1.495420643643639,0.6759701340717487
HoChiMinh,deltaic,1,SSP5-8.5,2100,2,-1.3646877645629147,0.6459576974963086
HoChiMinh,deltaic,1,SSP5-8.5,2100,3,-1.2451187303135787,0.6002497328021166
HoChiMinh,deltaic,1,SSP5-8.5,2100,4,-1.6165882818638249,0.6620789178475825
HoChiMinh,deltaic,1,SSP5-8.5,2100,5,-1.3002503932296012,0.6862122929650681
HoChiMinh,deltaic,1,SSP5-8.5,2100,6,-1.442889490706155,0.6861082367578923
HoChiMinh,deltaic,1,SSP5-8.5,2100,7,-1.2052332773092371,0.6165691498296464
HoChiMinh,deltaic,1,SSP5-8.5,2100,8,-1.3523316146645712,0.7028391609818382
HoChiMinh,deltaic,1,SSP5-8.5,2100,9,-1.3537840114059527,0.7161282566055185
HoChiMinh,deltaic,1,SSP5-8.5,2100,10,-1.2317905553380286,0.6187818513727376
HoChiMinh,deltaic,1,SSP5-8.5,2100,11,-1.2410396598667213,0.6529506178279842
HoChiMinh,deltaic,2,Control-NoCC,2020,0,0.0,0.54491882142757
HoChiMinh,deltaic,2,Control-NoCC,2020,1,0.0,0.577192651890427
HoChiMinh,deltaic,2,Control-NoCC,2020,2,0.0,0.614408533407903
HoChiMinh,deltaic,2,Control-NoCC,2020,3,0.0,0.5938371048837788
HoChiMinh,deltaic,2,Control-NoCC,2020,4,0.0,0.4940044211862898
HoChiMinh,deltaic,2,Control-NoCC,2020,5,0.0,0.5588067368702795
HoChiMinh,deltaic,2,Control-NoCC,2020,6,0.0,0.663331875741673
HoChiMinh,deltaic,2,Control-NoCC,2020,7,0.0,0.6782614160255982
HoChiMinh,deltaic,2,Control-NoCC,2020,8,0.0,0.626130442094913
HoChiMinh,deltaic,2,Control-NoCC,2020,9,0.0,0.5844761485192894
HoChiMinh,deltaic,2,Control-NoCC,2020,10,0.0,0.6520996124209221
HoChiMinh,deltaic,2,Control-NoCC,2020,11,0.0,0.6301814823542997
HoChiMinh,deltaic,2,Control-NoCC,2030,0,0.06931626907400172,0.6354314704305203
HoChiMinh,deltaic,2,Control-NoCC,2030,1,0.04249788635097844,0.6243984982219729
HoChiMinh,deltaic,2,Control-NoCC,2030,2,-0.08893476439367747,0.6579305942680419
HoChiMinh,deltaic,2,Control-NoCC,2030,3,0.16017811210398317,0.5961750934253676
HoChiMinh,deltaic,2,Control-NoCC,2030,4,-0.07410847001916376,0.61147571100751
HoChiMinh,deltaic,2,Control-NoCC,2030,5,-0.022979601349877792,0.642352264481993
HoChiMinh,deltaic,2,Control-NoCC,2030,6,-0.07974940128959904,0.5734581123222986
HoChiMinh,deltaic,2,Control-NoCC,2030,7,0.015450421758739404,0.6781239550555523
HoChiMinh,deltaic,2,Control-NoCC,2030,8,-0.004822790769694288,0.6318831346017685
HoChiMinh,deltaic,2,Control-NoCC,2030,9,-0.05498822534399822,0.6620185042389385
HoChiMinh,deltaic,2,Control-NoCC,2030,10,0.0377224845995423,0.5320398922106011
HoChiMinh,deltaic,2,Control-NoCC,2030,11,-0.17618277239848276,0.6432685958731217
HoChiMinh,deltaic,2,Control-NoCC,2040,0,0.008356148489934424,0.6230202335827127
HoChiMinh,deltaic,2,Control-NoCC,2040,1,0.13746506285926588,0.523072768366292
HoChiMinh,deltaic,2,Control-NoCC,2040,2,-0.03309303345644351,0.6436327000164066
HoChiMinh,deltaic,2,Control-NoCC,2040,3,-0.027681193019124577,0.5700851489687674
HoChiMinh,deltaic,2,Control-NoCC,2040,4,-0.0987405019389958,0.6765419971083557
HoChiMinh,deltaic,2,Control-NoCC,2040,5,0.09681508955846925,0.552736706516463
HoChiMinh,deltaic,2,Control-NoCC,2040,6,-0.04555936013541701,0.6751511608406089
HoChiMinh,deltaic,2,Control-NoCC,2040,7,0.05298988113257911,0.6413498450447979
HoChiMinh,deltaic,2,Control-NoCC,2040,8,0.08492478955071792,0.6763966244261368
HoChiMinh,deltaic,2,Control-NoCC,2040,9,-0.07938361109280244,0.6928096697355616
HoChiMinh,deltaic,2,Control-NoCC,2040,10,-0.050712500454445045,0.5626998522846434
HoChiMinh,deltaic,2,Control-NoCC,2040,11,0.122124487939531,0.661400218662022
HoChiMinh,deltaic,2,Control-NoCC,2050,0,-0.053482072631045686,0.5481348997991775
HoChiMinh,deltaic,2,Control-NoCC,2050,1,-0.01026114757495048,0.6264479064622247
HoChiMinh,deltaic,2,Control-NoCC,2050,2,-0.08652121076211497,0.7124587750350365
HoChiMinh,deltaic,2,Control-NoCC,2050,3,-0.10587006128715547,0.6691914509136996
HoChiMinh,deltaic,2,Control-NoCC,2050,4,-0.09867174531245604,0.6664914867455244
HoChiMinh,deltaic,2,Control-NoCC,2050,5,-0.005824456148356381,0.6639465872744502
HoChiMinh,deltaic,2,Control-NoCC,2050,6,-0.06309186775040133,0.657777454958875
HoChiMinh,deltaic,2,Control-NoCC,2050,7,0.11355243924209435,0.5500679628302647
HoChiMinh,deltaic,2,Control-NoCC,2050,8,0.13872511205987673,0.560013387730242
HoChiMinh,deltaic,2,Control-NoCC,2050,9,0.03793705820022925,0.5704511711208555
HoChiMinh,deltaic,2,Control-NoCC,2050,10,-0.04935576554132074,0.6886097815992087
HoChiMinh,deltaic,2,Control-NoCC,2050,11,-0.0649412521350572,0.6090580620452221
HoChiMinh,deltaic,2,Control-NoCC,2060,0,0.03689003767247659,0.6358885306218175
HoChiMinh,deltaic,2,Control-NoCC,2060,1,-0.02333535616998705,0.5266451072159437
HoChiMinh,deltaic,2,Control-NoCC,2060,2,-0.09992674030034655,0.6318666973857021
HoChiMinh,deltaic,2,Control-NoCC,2060,3,-0.020089718142941967,0.6132902954358638
HoChiMinh,deltaic,2,Control-NoCC,2060,4,-0.05779090842223032,0.6210157163525738
HoChiMinh,deltaic,2,Control-NoCC,2060,5,0.04253790219558148,0.6543329950091901
HoChiMinh,deltaic,2,Control-NoCC,2060,6,-0.021346917061783502,0.5713001688335433
HoChiMinh,deltaic,2,Control-NoCC,2060,7,0.001977882271481819,0.704101723495417
HoChiMinh,deltaic,2,Control-NoCC,2060,8,-0.04835743417318085,0.622512501804663
HoChiMinh,deltaic,2,Control-NoCC,2060,9,0.003050906685027175,0.6436724838590453
HoChiMinh,deltaic,2,Control-NoCC,2060,10,0.10643060309914805,0.6314433933399531
